Date,Open,High,Low,Close,Adj Close,Volume
2019-07-18,135.550003,136.619995,134.669998,136.419998,134.085693,30381800
2019-07-19,140.220001,140.669998,136.449997,136.619995,134.282257,48992400
2019-07-22,137.410004,139.190002,137.330002,138.429993,136.061279,25074900
2019-07-23,139.759995,139.990005,138.029999,139.289993,136.906586,18034600
2019-07-24,138.899994,140.740005,138.850006,140.720001,138.312103,20738300
2019-07-25,140.429993,140.610001,139.320007,140.190002,137.791183,18356900
2019-07-26,140.369995,141.679993,140.300003,141.339996,138.921494,19037600
2019-07-29,141.500000,141.509995,139.369995,141.029999,138.616806,16605900
2019-07-30,140.139999,141.220001,139.800003,140.350006,137.948441,16846500
2019-07-31,140.330002,140.490005,135.080002,136.270004,133.938263,38598800
2019-08-01,137.000000,140.940002,136.929993,138.059998,135.697617,40557500
2019-08-02,138.089996,138.320007,135.259995,136.899994,134.557465,30791600
2019-08-05,133.300003,133.929993,130.779999,132.210007,129.947739,42749600
2019-08-06,133.800003,135.679993,133.210007,134.690002,132.385284,32696700
2019-08-07,133.789993,135.649994,131.830002,135.279999,132.965179,33414500
2019-08-08,136.600006,138.990005,135.929993,138.889999,136.513412,27496500
2019-08-09,138.610001,139.380005,136.460007,137.710007,135.353622,23466700
2019-08-12,137.070007,137.860001,135.240005,135.789993,133.466446,20484300
2019-08-13,136.050003,138.800003,135.000000,138.600006,136.228409,25154600
2019-08-14,136.360001,136.919998,133.669998,133.979996,132.125946,32527300
2019-08-15,134.389999,134.580002,132.250000,133.679993,131.830093,28074400
2019-08-16,134.880005,136.460007,134.720001,136.130005,134.246216,24449100
2019-08-19,137.850006,138.550003,136.889999,138.410004,136.494659,24355700
2019-08-20,138.210007,138.710007,137.240005,137.259995,135.360565,21170800
2019-08-21,138.550003,139.490005,138.000000,138.789993,136.869385,14970300
2019-08-22,138.660004,139.199997,136.289993,137.779999,135.873367,18697000
2019-08-23,137.190002,138.350006,132.800003,133.389999,131.544113,38508600
2019-08-26,134.990005,135.559998,133.899994,135.449997,133.575623,20312600
2019-08-27,136.389999,136.720001,134.660004,135.740005,133.861588,23102100
2019-08-28,134.880005,135.759995,133.550003,135.559998,133.684082,17393300
2019-08-29,137.250000,138.440002,136.910004,138.119995,136.208664,20168700
2019-08-30,139.149994,139.179993,136.270004,137.860001,135.952271,23940100
2019-09-03,136.610001,137.199997,135.699997,136.039993,134.157455,18869300
2019-09-04,137.300003,137.690002,136.479996,137.630005,135.725449,17995900
2019-09-05,139.110001,140.380005,138.759995,140.050003,138.111969,26101800
2019-09-06,140.029999,140.179993,138.199997,139.100006,137.175110,20824500
2019-09-09,139.589996,139.750000,136.460007,137.520004,135.616974,25773900
2019-09-10,136.800003,136.889999,134.509995,136.080002,134.196899,28903400
2019-09-11,135.910004,136.270004,135.089996,136.119995,134.236328,24726100
2019-09-12,137.850006,138.419998,136.869995,137.520004,135.616974,27010000
2019-09-13,137.779999,138.059998,136.570007,137.320007,135.419739,23363100
2019-09-16,135.830002,136.699997,135.660004,136.330002,134.443436,16731400
2019-09-17,136.960007,137.520004,136.429993,137.389999,135.488770,17814200
2019-09-18,137.360001,138.669998,136.529999,138.520004,136.603134,23982100
2019-09-19,140.300003,142.369995,140.070007,141.070007,139.117844,35772100
2019-09-20,141.009995,141.649994,138.250000,139.440002,137.510391,39167300
2019-09-23,139.229996,139.630005,138.440002,139.139999,137.214554,17139300
2019-09-24,140.360001,140.690002,136.880005,137.380005,135.478912,29773200
2019-09-25,137.500000,139.960007,136.029999,139.360001,137.431503,21382000
2019-09-26,139.440002,140.179993,138.440002,139.539993,137.609009,17456600
2019-09-27,140.149994,140.360001,136.649994,137.729996,135.824051,22477700
2019-09-30,138.050003,139.220001,137.779999,139.029999,137.106079,17280900
2019-10-01,139.660004,140.250000,137.000000,137.070007,135.173218,21466600
2019-10-02,136.250000,136.369995,133.580002,134.649994,132.786682,30521700
2019-10-03,134.949997,136.750000,133.220001,136.279999,134.394135,24132900
2019-10-04,136.750000,138.250000,136.419998,138.119995,136.208664,22897700
2019-10-07,137.139999,138.179993,137.020004,137.119995,135.222504,15303700
2019-10-08,137.080002,137.759995,135.619995,135.669998,133.792572,25550500
2019-10-09,137.460007,138.699997,136.970001,138.240005,136.327011,19749900
2019-10-10,138.490005,139.669998,138.250000,139.100006,137.175110,17654600
2019-10-11,140.119995,141.029999,139.500000,139.679993,137.747070,25446000
2019-10-14,139.690002,140.289993,139.520004,139.550003,137.618881,13304300
2019-10-15,140.059998,141.789993,139.809998,141.570007,139.610931,19695700
2019-10-16,140.789993,140.990005,139.529999,140.410004,138.466995,20751600
2019-10-17,140.949997,141.419998,139.020004,139.690002,137.756927,21460600
2019-10-18,139.759995,140.000000,136.559998,137.410004,135.508499,32273500
2019-10-21,138.449997,138.500000,137.009995,138.429993,136.514359,20078200
2019-10-22,138.970001,140.009995,136.259995,136.369995,134.482895,27431000
2019-10-23,136.880005,137.449997,135.610001,137.240005,135.340866,29844600
2019-10-24,139.389999,140.419998,138.669998,139.940002,138.003479,37029300
2019-10-25,139.339996,141.139999,139.199997,140.729996,138.782547,25959700
2019-10-28,144.399994,145.669998,143.509995,144.190002,142.194687,35280100
2019-10-29,144.080002,144.500000,142.649994,142.830002,140.853500,20589500
2019-10-30,143.520004,145.000000,142.789993,144.610001,142.608871,18496600
2019-10-31,144.899994,144.929993,142.990005,143.369995,141.385986,24605100
2019-11-01,144.259995,144.419998,142.970001,143.720001,141.731186,33128400
2019-11-04,144.830002,145.000000,144.160004,144.550003,142.549698,16912000
2019-11-05,144.970001,145.020004,143.910004,144.460007,142.460953,18250200
2019-11-06,144.369995,144.520004,143.199997,144.059998,142.066467,16575800
2019-11-07,143.839996,144.880005,143.770004,144.259995,142.263687,17786700
2019-11-08,143.979996,145.990005,143.759995,145.960007,143.940186,16732700
2019-11-11,145.339996,146.419998,144.729996,146.110001,144.088089,14362600
2019-11-12,146.279999,147.570007,146.059998,147.070007,145.034821,18641600
2019-11-13,146.740005,147.460007,146.279999,147.309998,145.271500,16919200
2019-11-14,147.020004,148.410004,147.000000,148.059998,146.011108,19729800
2019-11-15,148.929993,149.990005,148.270004,149.970001,147.894684,23485700
2019-11-18,150.070007,150.550003,148.979996,150.339996,148.259583,21534000
2019-11-19,150.880005,151.330002,150.199997,150.389999,148.308868,23935700
2019-11-20,150.309998,150.839996,148.460007,149.619995,148.051590,25696800
2019-11-21,149.399994,149.800003,148.500000,149.479996,147.913040,18576100
2019-11-22,150.070007,150.300003,148.820007,149.589996,148.021912,15901800
2019-11-25,150.000000,151.350006,149.919998,151.229996,149.644714,22420900
2019-11-26,151.360001,152.419998,151.320007,152.029999,150.436340,24620100
2019-11-27,152.330002,152.500000,151.520004,152.320007,150.723297,15184400
2019-11-29,152.100006,152.300003,151.279999,151.380005,149.793152,11977300
2019-12-02,151.809998,151.830002,148.320007,149.550003,147.982330,27418400
2019-12-03,147.490005,149.429993,146.649994,149.309998,147.744843,24066000
2019-12-04,150.139999,150.179993,149.199997,149.850006,148.279175,17574700
2019-12-05,150.050003,150.320007,149.479996,149.929993,148.358353,17869100
2019-12-06,150.990005,151.869995,150.270004,151.750000,150.159271,16403500
2019-12-09,151.070007,152.210007,150.910004,151.360001,149.773361,16687400
2019-12-10,151.289993,151.889999,150.759995,151.130005,149.545792,16476100
2019-12-11,151.539993,151.869995,150.330002,151.699997,150.109772,18856600
2019-12-12,151.649994,153.440002,151.020004,153.240005,151.633667,24612100
2019-12-13,153.000000,154.889999,152.830002,154.529999,152.910126,23845400
2019-12-16,155.110001,155.899994,154.820007,155.529999,153.899643,24144200
2019-12-17,155.449997,155.710007,154.449997,154.690002,153.068451,25425600
2019-12-18,154.300003,155.479996,154.179993,154.369995,152.751816,24129200
2019-12-19,154.000000,155.770004,153.750000,155.710007,154.077759,24958900
2019-12-20,157.350006,158.490005,156.289993,157.410004,155.759949,53477500
2019-12-23,158.119995,158.119995,157.270004,157.410004,155.759949,17718200
2019-12-24,157.479996,157.710007,157.119995,157.380005,155.730255,8989200
2019-12-26,157.559998,158.729996,157.399994,158.669998,157.006729,14520600
2019-12-27,159.449997,159.550003,158.220001,158.960007,157.293686,18412800
2019-12-30,158.990005,159.020004,156.729996,157.589996,155.938049,16348400
